,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_features,param_max_samples,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
910,0.20174832344055177,0.004291993244863552,0.01496424674987793,0.003546421756163682,65,50,4,30,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 30}",-1522.6658811241023,-2176.549923250416,-3362.1394441908187,-3704.9265679393457,-1803.866606224777,-2514.029684545892,864.7024839921194,3062
911,0.20940403938293456,0.007034139346856476,0.014334726333618163,0.00288396803024593,65,50,4,31,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 31}",-1462.6174195878807,-2189.5515585154053,-3363.5228026806535,-3679.3237867471353,-1775.435270944946,-2494.0901676952044,875.652498848835,2959
912,0.21570448875427245,0.004768744214279894,0.01192927360534668,0.0035399122783241347,65,50,4,32,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 32}",-1489.5612935935296,-2185.9387410346226,-3440.8150317638524,-3697.0182925329696,-1763.802683444144,-2515.4272084738236,892.0093122312381,3066
913,0.21341500282287598,0.008133574197214326,0.015352916717529298,0.004623072004956278,65,50,4,33,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 33}",-1504.603279619237,-2255.240442123125,-3361.3669145804465,-3724.519999960031,-1736.2104366924038,-2516.3882145950483,880.2449310370787,3072
914,0.22859292030334472,0.005770330749281326,0.011047554016113282,0.0014324038339051557,65,50,4,34,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 34}",-1540.827239400071,-2181.136189484144,-3428.565920766596,-3715.385436327065,-1683.5124485196939,-2509.8854468995137,897.4682449868536,3044
915,0.23408942222595214,0.009451093728986348,0.013648366928100586,0.0027204824095628266,65,50,4,35,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 35}",-1554.9136017666506,-2105.5736116349913,-3480.578977224746,-3727.5088979684806,-1649.9165712659856,-2503.6983319721708,920.8308366516152,3005
916,0.23174138069152833,0.0046437314846687365,0.013690519332885741,0.004628565312217255,65,50,4,36,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 36}",-1542.7576749060597,-2091.0954584185138,-3576.817003049697,-3746.4674227200326,-1678.8934833745316,-2527.206208493767,945.2244928881445,3138
917,0.24108533859252929,0.007085242928828465,0.014430952072143555,0.003698136132691661,65,50,4,37,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 37}",-1491.5239371876035,-2084.555181327688,-3506.515383920055,-3701.7987357330094,-1701.2072260303335,-2497.120092839738,925.7472886619064,2977
918,0.253551721572876,0.005791781398142387,0.014496660232543946,0.003222322925112215,65,50,4,38,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 38}",-1498.7719977636539,-2045.6785109904752,-3465.3852691132365,-3671.33500486025,-1691.0410764031683,-2474.4423718261564,912.5796970727978,2853
919,0.2578742504119873,0.012487471430362147,0.011838674545288086,0.00230405340514044,65,50,4,39,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 39}",-1510.916455219053,-2023.852720328062,-3477.807567178564,-3750.396946494186,-1679.9271221240258,-2488.580162268778,937.7067893843813,2925
920,0.26264138221740724,0.010051123595295613,0.017452764511108398,0.0047822277722698045,65,50,4,40,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 40}",-1501.6926368952013,-2008.5758845693363,-3499.7350536748286,-3686.5108339758526,-1675.7975134034527,-2474.462384503734,929.6711546595504,2854
921,0.2622213840484619,0.01155676478593643,0.015846443176269532,0.0033679429364480962,65,50,4,41,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 41}",-1536.3170257631025,-2032.4496113192213,-3457.3420888112096,-3694.733679104137,-1650.8164133871342,-2474.331763676961,917.4965015494882,2849
922,0.2744758129119873,0.00972559246670328,0.01352691650390625,0.0027914548062353173,65,50,4,42,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 42}",-1553.7716772941592,-2045.4801354245708,-3428.070562269205,-3715.6688030504833,-1658.7999276325688,-2480.3582211341973,910.691003316839,2883
923,0.2756670951843262,0.010705792198301476,0.017657899856567384,0.004605085845584266,65,50,4,43,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 43}",-1528.3083118042364,-2031.812541386768,-3380.8417870316307,-3675.236519059779,-1682.3130176220948,-2459.702435380902,892.2936619077158,2789
924,0.2808376312255859,0.003954783560270922,0.01685929298400879,0.0022729645810990345,65,50,4,44,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 44}",-1532.9040764898841,-2021.7664446901158,-3348.2354733364373,-3693.3831542591033,-1676.314241584468,-2454.520678072002,891.7135206770536,2762
925,0.2916159152984619,0.01790406690892245,0.014997386932373047,0.004542116500604704,65,50,4,45,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 45}",-1571.3876928446302,-2009.6780797319789,-3399.3316348708395,-3675.8908032982326,-1648.5983278910621,-2460.9773077273485,895.7146786745681,2794
926,0.30885815620422363,0.009490344274460967,0.01686997413635254,0.0024831447605427877,65,50,4,46,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 46}",-1614.3703789364877,-1990.6171490073252,-3479.655627030462,-3680.4717946789888,-1638.0971808176073,-2480.642426094174,909.7309944783199,2888
927,0.30578103065490725,0.007978557901951386,0.01839022636413574,0.0017677845221777005,65,50,4,47,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 47}",-1612.5073446810754,-1986.0694351625384,-3500.4145072713036,-3684.939125177757,-1673.0389162330557,-2491.393865705146,909.9639621196649,2946
928,0.31960344314575195,0.008093039785049307,0.01842327117919922,0.002249560983364257,65,50,4,48,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 48}",-1639.31919142624,-2021.641668179342,-3572.1884539480575,-3734.4995573190536,-1714.2060141908537,-2536.3709770127093,922.3918184762287,3183
929,0.31881179809570315,0.005520550751230995,0.018277740478515624,0.0039544391631045105,65,50,4,49,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 49}",-1645.325845143298,-2025.7832852028755,-3535.0632931931054,-3733.9377513725476,-1716.1734468899551,-2531.2567243603567,912.0095339438911,3159
930,0.32576727867126465,0.012711121636241914,0.02033886909484863,0.0037335086200676313,65,50,4,50,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 50}",-1675.3233975656108,-1996.227667143703,-3496.8198980383736,-3762.5496530759438,-1676.1407622731451,-2521.412275619355,916.2981188907354,3107
931,0.33550567626953126,0.006566109803126708,0.01761345863342285,0.003394080261141663,65,50,4,51,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 51}",-1701.430358020656,-2019.6425667187007,-3528.902310618406,-3800.103490367235,-1658.7948826688466,-2541.774721678769,929.1142233146583,3208
932,0.3419074058532715,0.0048752651651696715,0.02194375991821289,0.0028428056142575458,65,50,4,52,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 52}",-1686.2369935154243,-2001.3207258148013,-3506.3589698407986,-3771.2513757596744,-1679.8391801661612,-2529.001449019372,917.4080919567899,3148
933,0.35024127960205076,0.006402080045231952,0.018251800537109376,0.004651141106496656,65,50,4,53,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 53}",-1665.8436212309648,-2011.4243590728292,-3485.858812124907,-3767.7040077108313,-1695.1907225473194,-2525.2043045373703,911.9271635384863,3129
934,0.35781302452087405,0.006288095997533397,0.017583560943603516,0.002129714633527584,65,50,4,54,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 54}",-1630.834557697519,-1975.2674007503388,-3438.82352005892,-3798.168684531303,-1669.703313135719,-2502.5594952347597,925.9356603199,3002
935,0.3482212543487549,0.01122904277059347,0.02206578254699707,0.003711276191859338,65,50,4,55,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 55}",-1639.2843244877113,-1980.3571746536934,-3463.321769575553,-3792.4413095486334,-1686.9695813478127,-2512.474831922681,924.0664332036614,3055
936,0.3544342517852783,0.011523209488865328,0.018427228927612303,0.004260814210706135,65,50,4,56,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 56}",-1629.8172203067877,-1974.655972851365,-3443.2689540623687,-3796.6785806974503,-1679.9511076937026,-2504.874367122335,924.8456592071338,3013
937,0.3571295738220215,0.008346214153338038,0.019917964935302734,0.002324515429814969,65,50,4,57,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 57}",-1630.402758670252,-1994.1422939276104,-3489.8897375943257,-3789.284894374295,-1695.5729965120092,-2519.8585362156987,927.2927918424627,3097
938,0.3737588882446289,0.005985386687479623,0.020487117767333984,0.003573682196598888,65,50,4,58,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 58}",-1637.4606452305013,-1979.7077182332455,-3482.4015019481835,-3760.8663258961105,-1702.8006830565441,-2512.6473748729168,916.9843804864154,3056
939,0.38270864486694334,0.013192723766065742,0.021214628219604494,0.003209624932114066,65,50,4,59,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 59}",-1653.7426376371004,-1996.8660360350652,-3535.131975189385,-3818.410536094504,-1703.3034762921966,-2541.4909322496505,938.6285442480778,3206
940,0.38625059127807615,0.010085773222287977,0.018816280364990234,0.004366604038914125,65,50,4,60,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 60}",-1671.9054159131858,-1983.7346557718513,-3505.2205363705034,-3837.7207704188354,-1706.6219333029007,-2541.040662355455,935.228614733215,3205
941,0.39978370666503904,0.010607328237297927,0.020462846755981444,0.002392536761565858,65,50,4,61,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 61}",-1653.1945482319359,-1975.5414514783959,-3482.520149938391,-3836.102156893126,-1708.1210199060165,-2531.0958652895733,934.3327689720697,3158
942,0.3995037078857422,0.016083262753360274,0.017831087112426758,0.0017725482247520326,65,50,4,62,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 62}",-1662.738516595,-1979.9901719092973,-3481.576241256468,-3806.879133361249,-1721.043617994855,-2530.445536223374,921.4098318561171,3157
943,0.4031974792480469,0.009786796142110267,0.023554611206054687,0.0043415518249222546,65,50,4,63,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 63}",-1661.6087578428621,-1971.7864683446983,-3465.1097463081546,-3773.2947234200956,-1731.9279882219184,-2520.745536827546,908.0097371552265,3104
944,0.4095245361328125,0.005443459544623528,0.023044252395629884,0.005094287519221917,65,50,4,64,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 64}",-1682.0678837696298,-1944.3427413949692,-3511.5366910729804,-3772.7504621271846,-1706.233820948996,-2523.386319862752,921.7590031298856,3113
945,0.42075257301330565,0.006486841054431504,0.020798778533935545,0.0014090444319231111,65,50,4,65,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 65}",-1652.0196293781544,-1923.6826116146099,-3550.6064256662708,-3780.4400346413254,-1716.8461569806009,-2524.7189716561925,938.5933932343878,3123
946,0.42513413429260255,0.011141447970363235,0.024546051025390626,0.0042424891479015195,65,50,4,66,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 66}",-1661.2968532516902,-1945.070727751317,-3551.0302606372097,-3768.352150067602,-1723.3401815754005,-2529.8180346566437,929.8931281089896,3151
947,0.4273361682891846,0.0030948772767201973,0.02628293037414551,0.0058598912570902335,65,50,4,67,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 67}",-1686.826444944545,-1916.3021416201514,-3579.309101651435,-3781.4668834980707,-1721.7014742921297,-2537.121209201266,938.9226384729318,3189
948,0.4329980850219727,0.006256110560235849,0.024257087707519533,0.0035709236698380268,65,50,4,68,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 68}",-1680.3009220165454,-1925.2822418813673,-3627.528901925422,-3769.727762426641,-1715.4452844543084,-2543.657022540857,947.8115338923938,3217
949,0.44282002449035646,0.013836375745538332,0.025243854522705077,0.004023062764865843,65,50,4,69,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 69}",-1686.6068180265768,-1929.1912492071485,-3651.0789538520985,-3798.9824818575134,-1690.6907137135938,-2551.310043331386,963.4923209629188,3241
950,0.44020843505859375,0.00676090575020192,0.024343204498291016,0.0021333446147396165,65,50,4,70,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 70}",-1698.1213440582462,-1933.8329018520103,-3632.0731892048098,-3816.325845839111,-1693.577702450802,-2554.786196680996,960.538108069779,3264
951,0.44129033088684083,0.006824527504040436,0.022669076919555664,0.006674482992169218,65,50,4,71,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 71}",-1708.4215869777029,-1937.3647416324106,-3649.979616516065,-3809.2140426731758,-1679.3318174920848,-2556.8623610582877,963.0139117491053,3276
952,0.508689546585083,0.05755973511820008,0.02111973762512207,0.0013253186498237163,65,50,4,72,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 72}",-1693.1827524061487,-1917.925500698284,-3661.687033062314,-3816.5619333942755,-1673.4960000945152,-2552.570643931108,973.848795228845,3253
953,0.5669866085052491,0.02570650604140932,0.023515701293945312,0.005172454160632005,65,50,4,73,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 73}",-1675.0371014269717,-1908.7808491913136,-3686.481664853235,-3830.120959904298,-1682.1979315149433,-2556.5237013781525,985.8894417170312,3273
954,0.46456046104431153,0.008887050807627785,0.023508691787719728,0.0033804367511822185,65,50,4,74,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 74}",-1692.2440054440297,-1915.8326722677007,-3684.8715917915533,-3820.4541980393915,-1676.5250158602164,-2557.9854966805783,980.055167025107,3281
955,0.4790799140930176,0.016295936094289486,0.025876855850219725,0.0033125804711873455,65,50,4,75,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 75}",-1688.734588157157,-1906.8262483603357,-3660.3894818198887,-3833.9297190669154,-1672.6873542008773,-2552.513478321035,980.4628294726177,3252
956,0.47253003120422366,0.0074207021871748845,0.028015995025634767,0.003052624119792783,65,50,4,76,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 76}",-1682.9496442444397,-1902.9505271832022,-3640.8189459592504,-3834.2059504031886,-1684.694632576454,-2549.1239400733075,975.5275267351474,3235
957,0.4943053722381592,0.013545157920933712,0.026849699020385743,0.005302136663988104,65,50,4,77,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 77}",-1676.9474649538865,-1918.2458699448375,-3610.6488503158844,-3811.7485319152975,-1681.6746074281382,-2539.8530649116087,962.4753022478711,3200
958,0.4972801208496094,0.013373459827814984,0.02487659454345703,0.006183477796897224,65,50,4,78,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 78}",-1688.0666925958224,-1916.5695477314632,-3649.0795641822033,-3805.135478969736,-1658.4810891584304,-2543.4664745275313,971.8123951522742,3216
959,0.5083051204681397,0.011306899156145937,0.029636955261230467,0.0018942436478566148,65,50,4,79,"{'max_features': 65, 'max_samples': 50, 'min_samples_leaf': 4, 'n_estimators': 79}",-1663.4088525926516,-1920.2043067496131,-3656.726500207305,-3798.197436307774,-1666.1024024494388,-2540.9278996613566,974.309017929846,3204
960,0.20478591918945313,0.009303268582491487,0.005919599533081054,0.0062726487277658775,65,70,1,20,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 20}",-1484.8538044430566,-2104.858705873791,-3602.500606186192,-2992.1042429345634,-2107.432889025742,-2458.350049692669,746.9629118032904,2783
961,0.21227011680603028,0.00846281755991084,0.011247825622558594,0.0013350315761881293,65,70,1,21,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 21}",-1497.7416477214044,-2140.5364112098546,-3790.095943281232,-2963.5737738137796,-2141.4702107210514,-2506.6835973494644,792.6290835503697,3027
962,0.2221200942993164,0.0016190843640323683,0.011408424377441407,0.0022498198520797307,65,70,1,22,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 22}",-1623.1781506608236,-2111.076765988405,-3794.2242374327507,-2845.376132695318,-2152.086182595442,-2505.1882938745475,753.0323126667195,3017
963,0.23614864349365233,0.009966317283613042,0.012672138214111329,0.004102516556180726,65,70,1,23,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 23}",-1571.1650595866422,-2030.0154450011087,-3795.117466919225,-2870.570655191196,-2164.3123390424857,-2486.2361931481314,775.8879669001374,2912
964,0.23795638084411622,0.01155347633101236,0.01428980827331543,0.003772240779613498,65,70,1,24,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 24}",-1550.8327050373116,-1995.0361989429734,-3682.0523139320335,-2975.707199019278,-2117.01445985181,-2464.1285753566817,764.1591633564938,2806
965,0.24576311111450194,0.01119702313464591,0.013950634002685546,0.005588551555034449,65,70,1,25,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 25}",-1523.6958326139688,-1978.7740446358462,-3644.728546244005,-2971.3980650587555,-2175.157093289586,-2458.750716368432,755.5767732225682,2786
966,0.24770550727844237,0.0077996509692911,0.01306467056274414,0.002372380533705019,65,70,1,26,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 26}",-1531.7765572636442,-2019.8476407636656,-3744.5335750529084,-3116.334691123752,-2175.1195091686395,-2517.522394674522,800.0934140221653,3080
967,0.26066012382507325,0.004294210729029712,0.01204681396484375,0.0035008343826877127,65,70,1,27,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 27}",-1510.7369025231224,-2006.896387464456,-3664.310802520934,-3013.093509686843,-2210.7430209682907,-2481.156124632729,764.5353340427266,2891
968,0.27322955131530763,0.011196819942748387,0.01425013542175293,0.00412105776333997,65,70,1,28,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 28}",-1508.6726138185263,-2023.0032704845612,-3692.955476533287,-3025.63651761468,-2150.242461156338,-2480.1020679214785,778.4655524396228,2882
969,0.28081502914428713,0.007492144527729132,0.013435888290405273,0.003073905239282006,65,70,1,29,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 29}",-1458.7493048972822,-2050.896842780969,-3661.6758442746805,-3120.652215714544,-2163.8775458810915,-2491.170350709713,791.604078633837,2942
970,0.30307765007019044,0.00796329629893885,0.012685394287109375,0.0024867178522550264,65,70,1,30,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 30}",-1414.0016351915685,-2068.635205740964,-3644.399841590361,-3087.052583723956,-2231.3863082416674,-2489.0951148977038,786.2961910611436,2933
971,0.2990686893463135,0.006864149037532776,0.015400266647338868,0.004461242303797137,65,70,1,31,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 31}",-1382.5841290705227,-2047.59550955927,-3644.2720156385367,-3143.937334687104,-2151.2933408254676,-2473.9364659561807,811.8499348367069,2847
972,0.3193217277526855,0.007884845628988084,0.0168454647064209,0.002549347700154656,65,70,1,32,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 32}",-1415.2883958535263,-2068.7161337229127,-3714.4598686101117,-3167.5656661040607,-2092.3596437158535,-2491.6779416012932,830.5403187441156,2949
973,0.32387146949768064,0.00532238403408558,0.013531875610351563,0.00302151559754298,65,70,1,33,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 33}",-1373.195485099659,-2078.3513900997273,-3608.713961190252,-3170.6550850858544,-2071.907824462897,-2460.564749187678,812.6485183205905,2792
974,0.33336548805236815,0.012727298418338766,0.015846776962280273,0.0033003390943636642,65,70,1,34,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 34}",-1384.9280920715273,-2065.0228837053764,-3551.526625546509,-3201.0845567941924,-1955.4872863963205,-2431.6098889027853,812.7639645501471,2664
975,0.34159259796142577,0.005127571912482315,0.014297246932983398,0.003816398881836721,65,70,1,35,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 35}",-1380.418496203245,-2016.3406804276638,-3571.999505072262,-3182.293351592541,-1905.0551584969915,-2411.2214383585406,826.6374582549406,2523
976,0.3588442802429199,0.01623038360256239,0.012334203720092774,0.002271646264210151,65,70,1,36,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 36}",-1420.8010875439754,-1984.433971420914,-3611.2101413776013,-3158.6004336600668,-1933.3990757320607,-2421.6889419469235,823.3340306707911,2601
977,0.374285888671875,0.021557553392231133,0.01872878074645996,0.007335961570908399,65,70,1,37,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 37}",-1396.0859379741373,-1972.460793226397,-3646.18339568771,-3155.7048349673196,-1900.3605757633527,-2414.1591075237834,844.1958567968434,2546
978,0.47887816429138186,0.025241065886221062,0.02412700653076172,0.014577946803207315,65,70,1,38,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 38}",-1386.3220386251905,-1976.0953766139824,-3508.1892700914786,-3085.8277664555703,-1888.3803268792853,-2368.9629557331014,795.3137144589388,2250
979,0.46627111434936525,0.04659925773586477,0.01425623893737793,0.004000664743393787,65,70,1,39,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 39}",-1394.3793890724883,-1943.7512076241605,-3466.5741077500033,-3129.306195115917,-1880.2937841375974,-2362.8609367400336,793.9901294009499,2199
980,0.38877482414245607,0.007394559967077557,0.014266633987426757,0.00391251702455625,65,70,1,40,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 40}",-1362.7784702545719,-1940.6968608878676,-3495.0663153274845,-3179.412949349281,-1867.3601558530852,-2369.062950334458,821.2627294972995,2252
981,0.40692410469055174,0.005771290094405648,0.014060211181640626,0.0029138755733729878,65,70,1,41,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 41}",-1385.5810326358553,-1866.2990613076659,-3482.417382027171,-3150.215575359495,-1825.049122122677,-2341.912434690573,820.0037826119789,2048
982,0.40277414321899413,0.017066662095205458,0.019060468673706053,0.005715892965718105,65,70,1,42,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 42}",-1400.2173656243317,-1854.161979357345,-3447.7611955875773,-3105.898135325896,-1828.175198730758,-2327.2427749251815,799.2641234983087,1926
983,0.4213385105133057,0.010030405672237425,0.015857982635498046,0.003913366384514513,65,70,1,43,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 43}",-1375.0306445328433,-1850.6927319688753,-3417.1763413319995,-3106.475866628144,-1829.5366355028004,-2315.7824439929323,796.9971117120266,1849
984,0.4175254344940186,0.014783976659694924,0.016548728942871092,0.002109122725717701,65,70,1,44,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 44}",-1366.4412523536198,-1844.1762201781116,-3384.717042715388,-3195.051113049654,-1807.8286057187263,-2319.6428468031,812.0761399626214,1875
985,0.43465280532836914,0.007333972602775582,0.01694831848144531,0.002165515509852147,65,70,1,45,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 45}",-1423.5315082790958,-1866.198293093211,-3464.72188322816,-3098.34522954712,-1804.6791702416383,-2331.4952168778445,798.8361646379758,1974
986,0.4509267330169678,0.010565538538597166,0.01643400192260742,0.0038522585793145155,65,70,1,46,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 46}",-1414.5844382915689,-1904.6145343151184,-3571.5324245278416,-3129.4188288740547,-1794.6178753719846,-2362.9536202761137,834.3399767565916,2203
987,0.45035972595214846,0.010640195361734222,0.013969516754150391,0.0031384437223065326,65,70,1,47,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 47}",-1411.9534870422895,-1889.864558096248,-3610.7022326859033,-3109.6731295553627,-1792.7528695104265,-2362.989255378046,844.7259945447665,2204
988,0.46239705085754396,0.008848029000225683,0.018126678466796876,0.004783996567729511,65,70,1,48,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 48}",-1434.8332546968913,-1882.7523636593469,-3698.580726824479,-3145.03440417856,-1787.995896182963,-2389.839329108448,873.4429526823999,2407
989,0.4709648132324219,0.013018513065706972,0.016980791091918947,0.005072768263135611,65,70,1,49,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 49}",-1418.5518982315734,-1883.447152680823,-3673.6403289867726,-3122.0393105967455,-1785.0286185096134,-2376.5414618011055,865.9106142307073,2314
990,0.4811751365661621,0.008773459871437735,0.018547248840332032,0.0053273248172246825,65,70,1,50,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 50}",-1397.4491645649887,-1846.9679761122384,-3671.449447803016,-3156.514797873825,-1756.5486108400498,-2365.785999438823,884.0845701444371,2230
991,0.4926858901977539,0.012090479202812905,0.01873321533203125,0.004473001154314842,65,70,1,51,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 51}",-1401.6792054515026,-1847.9707837264436,-3595.4425553286032,-3185.401275741405,-1740.7619545182038,-2354.2511549532314,868.4985605019089,2132
992,0.552310562133789,0.029113849334200064,0.024033832550048827,0.005481224751534985,65,70,1,52,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 52}",-1377.68633507602,-1847.2285486420951,-3563.087930648309,-3168.956899418231,-1744.8155890542628,-2340.3550605677833,860.9563023587478,2034
993,0.5858880996704101,0.018412864053303994,0.02213873863220215,0.004286271164835197,65,70,1,53,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 53}",-1377.1890788182666,-1857.3003779697385,-3537.2782707202487,-3141.65000177437,-1770.0511131594533,-2336.6937684884156,843.9086272476932,2012
994,0.5563531398773194,0.00421385944568783,0.020910978317260742,0.004479510881447686,65,70,1,54,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 54}",-1378.490162892221,-1852.3907403123776,-3507.9300764440754,-3154.5868779812376,-1746.3332935832864,-2327.946230242639,841.6163132581111,1935
995,0.5457303524017334,0.015841023552571182,0.023053407669067383,0.005259178752720363,65,70,1,55,"{'max_features': 65, 'max_samples': 70, 'min_samples_leaf': 1, 'n_estimators': 55}",-1416.3035157042382,-1839.2067702005813,-3495.542552127111,-3173.459998421793,-1777.7355445769354,-2340.4496762061317,830.6724408149965,2036
