,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_samples,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
181,2.6580529689788817,0.22504417260129195,0.12478508949279785,0.0240928898501847,50,182,"{'max_samples': 50, 'n_estimators': 182}",-1332.499372979062,-1737.6529125135326,-2981.486188828072,-3592.1837296143444,-1978.9748535335227,-2324.5594114937066,835.044339892572,657
182,2.6721765995025635,0.2917034543567562,0.1253082275390625,0.036066050422494535,50,183,"{'max_samples': 50, 'n_estimators': 183}",-1331.5789652410413,-1735.910415477952,-2980.9291389142904,-3594.249638142109,-1985.3829244172757,-2325.6102164385334,835.5222877100872,662
183,2.587699317932129,0.1861988509400298,0.11294636726379395,0.021040488294161476,50,184,"{'max_samples': 50, 'n_estimators': 184}",-1328.4982874239317,-1731.8839900241971,-2985.243450815905,-3594.6312536192113,-1980.6284442859567,-2324.1770852338404,838.0066326002421,652
184,2.6082088470458986,0.14236360642968215,0.11294832229614257,0.012841498327933739,50,185,"{'max_samples': 50, 'n_estimators': 185}",-1335.8260302885044,-1738.432240831678,-2999.362225251192,-3587.1227094028304,-1976.7848838615168,-2327.505617927144,835.6395633750211,669
185,2.5909491062164305,0.18097626221575702,0.10716457366943359,0.03053427793456905,50,186,"{'max_samples': 50, 'n_estimators': 186}",-1330.5902294958332,-1740.9935499407716,-3012.8631951528596,-3587.7774522252403,-1978.8128415395033,-2330.2074536708415,838.7355906712896,677
186,2.517953968048096,0.14400756382388935,0.10652165412902832,0.01450879617167256,50,187,"{'max_samples': 50, 'n_estimators': 187}",-1339.613668646784,-1742.3956983075805,-3025.1148139679817,-3601.4771380498023,-1976.962373233938,-2337.1127384412175,842.6583208574782,705
187,2.699511766433716,0.23626736848509902,0.11906003952026367,0.02290244012823915,50,188,"{'max_samples': 50, 'n_estimators': 188}",-1337.173782146632,-1736.7699679115285,-3031.0575296288002,-3596.2214908257024,-1964.8862103782085,-2333.2217961781744,844.4738566735774,688
188,2.724143075942993,0.19301016154355669,0.12648587226867675,0.0396611793151388,50,189,"{'max_samples': 50, 'n_estimators': 189}",-1331.3991452085747,-1738.3545375144943,-3033.224275841319,-3592.9060555879564,-1964.9635791875146,-2332.169518667972,844.977178663006,684
189,2.670123291015625,0.10835326779769776,0.1134181022644043,0.015308384472165273,50,190,"{'max_samples': 50, 'n_estimators': 190}",-1335.0110469958836,-1748.73497629524,-3036.7343690398693,-3583.438495048703,-1965.2665845783583,-2333.8370943916107,840.4059044882,692
190,2.7421114444732666,0.16494157602216047,0.15468268394470214,0.04403470239812187,50,191,"{'max_samples': 50, 'n_estimators': 191}",-1335.6455798296915,-1751.693793481958,-3030.712243928093,-3577.548791299288,-1959.107892956039,-2330.941660299014,837.6289080875243,679
191,3.0625572681427,0.31903571153359467,0.12486090660095214,0.030737252504246085,50,192,"{'max_samples': 50, 'n_estimators': 192}",-1337.012514222019,-1740.7166252955728,-3019.313712097611,-3567.7387324315837,-1960.1196345012188,-2324.9802437096014,833.9202720976728,659
192,3.3203473567962645,0.3999861792296977,0.11420984268188476,0.021982390138275788,50,193,"{'max_samples': 50, 'n_estimators': 193}",-1332.8934727150777,-1748.2482864154795,-3010.730701504175,-3561.2843791934997,-1956.927563496478,-2322.016880664942,830.7799209581437,642
193,2.7128891944885254,0.12614662930329926,0.10970778465270996,0.017069201342980657,50,194,"{'max_samples': 50, 'n_estimators': 194}",-1335.6632667525014,-1756.7953527667055,-3015.7494333062277,-3568.301436699382,-1959.0517254977008,-2327.1122430045034,831.68176206535,668
194,2.7869520664215086,0.23760518758097177,0.10397200584411621,0.006848270826059121,50,195,"{'max_samples': 50, 'n_estimators': 195}",-1324.064321341671,-1755.848920827238,-3002.0686248691973,-3569.574789628629,-1971.3953307222746,-2324.590397477802,831.6524438441842,658
195,2.860467290878296,0.26919949180048175,0.15710983276367188,0.05292856535544809,50,196,"{'max_samples': 50, 'n_estimators': 196}",-1327.0569824779436,-1756.3301560292512,-3009.2539198429467,-3572.170013530348,-1969.915750352262,-2326.9453644465502,832.943939201939,667
196,2.7980769157409666,0.2327262949157095,0.13768396377563477,0.05069701830846962,50,197,"{'max_samples': 50, 'n_estimators': 197}",-1326.8325289776835,-1760.9661504242117,-3012.2708368714943,-3572.115585874378,-1972.00276203248,-2328.8375728360497,832.6637240333635,673
197,2.9676576137542723,0.23624317818071286,0.1226274013519287,0.01676935739339459,50,198,"{'max_samples': 50, 'n_estimators': 198}",-1325.0794661980692,-1763.0318599573664,-3010.2000917447763,-3579.859669280955,-1971.5479918286921,-2329.943815801972,834.8206196739014,676
198,2.762630319595337,0.13750034088439278,0.11572504043579102,0.01805826937597909,50,199,"{'max_samples': 50, 'n_estimators': 199}",-1326.750024454576,-1759.4054001801014,-3009.2104446502663,-3585.812636156893,-1959.692960342961,-2328.1742931569597,837.5668992529537,672
199,0.03044271469116211,0.0018481412768099085,0.005402135848999024,0.004587158471259448,60,1,"{'max_samples': 60, 'n_estimators': 1}",-5189.47918666097,-3522.4782420197066,-6985.57543828058,-3605.527468944797,-5014.438554559712,-4863.4997780931535,1265.944966213633,796
200,0.04272608757019043,0.007054865427528691,0.006853675842285157,0.0054853026662830375,60,2,"{'max_samples': 60, 'n_estimators': 2}",-3660.728750334143,-2587.1162106103325,-3910.6460514343803,-3379.428230922026,-4483.616005390176,-3604.307049738212,625.3733154054356,793
201,0.055016088485717776,0.0027240074068052,0.007271289825439453,0.003917145176977229,60,3,"{'max_samples': 60, 'n_estimators': 3}",-2677.5096728843664,-3193.848570169121,-3434.829828208486,-3574.9689532537495,-4003.6234899557567,-3376.9561028942962,437.72688927914686,792
202,0.068809175491333,0.007843568054666149,0.0076787471771240234,0.003461606711566285,60,4,"{'max_samples': 60, 'n_estimators': 4}",-2256.3573996762134,-2672.6535082658124,-3168.671715303994,-2964.6156079595903,-3095.1165072909616,-2831.4829476993136,333.74223909758143,784
203,0.08609519004821778,0.009022082012264418,0.00922079086303711,0.0032100481052840277,60,5,"{'max_samples': 60, 'n_estimators': 5}",-2127.7631876666155,-2115.8887449243484,-4092.1773571735007,-2940.5085343054698,-2968.5524172807245,-2848.9780482701317,724.6780227233769,785
204,0.12641692161560059,0.03725232254705281,0.01802821159362793,0.00845991155851344,60,6,"{'max_samples': 60, 'n_estimators': 6}",-2135.1042084125793,-2133.524364815084,-3924.2503380716525,-3297.058769349414,-2634.995095892903,-2824.9865553083264,695.900482462211,783
205,0.11614189147949219,0.009250209942838506,0.011774587631225585,0.002626445776361031,60,7,"{'max_samples': 60, 'n_estimators': 7}",-1681.1759682038828,-2160.7815588011026,-3869.301049688061,-3073.46163180648,-2468.6331957853276,-2650.6706808569706,758.5329471795357,778
206,0.14564275741577148,0.024292132380159023,0.017546463012695312,0.009141997534608747,60,8,"{'max_samples': 60, 'n_estimators': 8}",-1785.309812927547,-2032.0651235774608,-3645.884264980477,-2908.2470676377375,-2241.624820455486,-2522.626217915742,674.338124942332,770
207,0.15553512573242187,0.026531237761287577,0.010907983779907227,0.0025130311911913277,60,9,"{'max_samples': 60, 'n_estimators': 9}",-1657.1300173467644,-1987.8452019617107,-3726.6731286405548,-2717.967204210362,-2334.963545591057,-2484.91581955009,714.2924303443574,766
208,0.17739372253417968,0.023725467251048918,0.018828678131103515,0.010623941542853892,60,10,"{'max_samples': 60, 'n_estimators': 10}",-1660.6821949132095,-2089.8548421189466,-3259.9720740928624,-2812.6954200692076,-2287.2456319735393,-2422.090032633553,559.0928390958663,754
209,0.21482267379760742,0.047038757747955635,0.020078659057617188,0.00788146234478943,60,11,"{'max_samples': 60, 'n_estimators': 11}",-1522.4189633046667,-2049.1186058436037,-3082.688407576247,-2930.437428416529,-2231.8365645392255,-2363.2999939360548,576.5826991572027,744
210,0.23783164024353026,0.04688631274447829,0.017508554458618163,0.007397184819485436,60,12,"{'max_samples': 60, 'n_estimators': 12}",-1412.3284855802776,-2048.827385916808,-3324.786818544699,-2773.502756255485,-2238.7215524340827,-2359.6333997462707,649.8331508212998,739
211,0.21370196342468262,0.024565821241316187,0.017018699645996095,0.0028659679220374825,60,13,"{'max_samples': 60, 'n_estimators': 13}",-1336.6816575276082,-2009.013557779618,-3253.1415070842136,-2853.817614403222,-2365.4382685036367,-2363.6185210596595,665.1155699463869,745
212,0.2146012306213379,0.015600151701213085,0.011539268493652343,0.003691912473075571,60,14,"{'max_samples': 60, 'n_estimators': 14}",-1336.9019448762724,-1908.5103065642638,-3306.686281806852,-2816.1742096910248,-2415.2093352981874,-2356.69641564732,686.713317444966,737
213,0.2124652862548828,0.0066523726563371115,0.01346592903137207,0.005639755425693674,60,15,"{'max_samples': 60, 'n_estimators': 15}",-1295.1616159212213,-1890.9610920648029,-3410.1866514867934,-2845.2318239894275,-2345.5276676637823,-2357.4137702252056,733.8114489184136,738
214,0.25115413665771485,0.04000339427516351,0.013774347305297852,0.0038691325558708207,60,16,"{'max_samples': 60, 'n_estimators': 16}",-1285.6793506366243,-2009.9509002570626,-3271.535353916818,-2839.3938624074094,-2324.2547458466724,-2346.1628426129173,683.7740555483589,731
215,0.2885590553283691,0.03611877994602217,0.01924610137939453,0.005545261405330911,60,17,"{'max_samples': 60, 'n_estimators': 17}",-1388.5640644817536,-1956.4439276499259,-3267.088028685436,-2891.4823692795094,-2255.582572080972,-2351.832192435519,666.6928700439795,733
216,0.29459662437438966,0.022327110162200216,0.01593046188354492,0.0064280768054903355,60,18,"{'max_samples': 60, 'n_estimators': 18}",-1344.061386787636,-1937.0824854901698,-3225.140820291188,-2846.8648975060014,-2294.169078268817,-2329.463733668762,662.7470029658963,675
217,0.29340310096740724,0.03444061477453067,0.014916944503784179,0.0031222436950733732,60,19,"{'max_samples': 60, 'n_estimators': 19}",-1308.845094604087,-1839.369385458995,-3224.641562791667,-2917.036456302836,-2250.143808921258,-2308.007261615769,697.4854372941913,599
218,0.3163150787353516,0.02436849718561946,0.01931290626525879,0.0068527632696344645,60,20,"{'max_samples': 60, 'n_estimators': 20}",-1222.5620556147726,-1779.770636522704,-3095.313500696576,-3023.4888262736677,-2201.0756877785775,-2264.4421413772593,719.8520644906779,527
219,0.32225537300109863,0.016524798028345077,0.01587710380554199,0.005418975579142393,60,21,"{'max_samples': 60, 'n_estimators': 21}",-1157.8172411452053,-1810.7100409316208,-3108.2326006506632,-2999.287581983405,-2265.3296186091147,-2268.2754166640016,732.4478093553962,529
220,0.3254705905914307,0.015949305907999454,0.018183517456054687,0.004035637726628554,60,22,"{'max_samples': 60, 'n_estimators': 22}",-1185.7434822134785,-1797.8180213381554,-3067.480067114263,-2989.374587304029,-2249.3200438657213,-2257.9472403671293,714.3869521696006,524
221,0.3439480304718018,0.008948012790105729,0.01746234893798828,0.005249229960932263,60,23,"{'max_samples': 60, 'n_estimators': 23}",-1212.1878869239426,-1801.0254027319436,-3154.969983979921,-2902.9457626630992,-2128.993239304157,-2240.0244551206124,712.4726086776412,462
222,0.4215822219848633,0.06606254186968992,0.02505779266357422,0.004596140458186717,60,24,"{'max_samples': 60, 'n_estimators': 24}",-1204.4817925676248,-1683.0869325823928,-3095.866466091134,-2906.86740413792,-2090.467009498977,-2196.1539209756097,717.275036103242,240
223,0.4567371368408203,0.10027879660496339,0.027699613571166994,0.01079872066629444,60,25,"{'max_samples': 60, 'n_estimators': 25}",-1231.5316051501916,-1768.2698197931209,-3070.388243507991,-3028.636401057497,-2096.7413548938885,-2239.1134848805377,717.1539561642988,456
224,0.4831592082977295,0.11387316950314788,0.03390955924987793,0.024303367953716373,60,26,"{'max_samples': 60, 'n_estimators': 26}",-1218.3674727754365,-1687.6139868884154,-3052.23103788344,-3000.0088856853426,-2107.484919624362,-2213.1412605713995,721.1309701427252,320
225,0.578783369064331,0.157439535614491,0.023266983032226563,0.011074934501215713,60,27,"{'max_samples': 60, 'n_estimators': 27}",-1329.2832604937314,-1668.0731728889684,-3108.417987083646,-3030.120386733358,-2160.5894916530115,-2259.296859770543,712.6555249009454,525
226,0.5827311515808106,0.1320862506953463,0.025867652893066407,0.0068165633111128094,60,28,"{'max_samples': 60, 'n_estimators': 28}",-1300.1568008221159,-1648.627712557806,-3114.5520034459432,-3024.4886739783274,-2153.1987619892943,-2248.2047905586974,723.9458501444361,486
227,0.5284972667694092,0.08916553477411261,0.02520332336425781,0.009413394138346435,60,29,"{'max_samples': 60, 'n_estimators': 29}",-1244.0939020598612,-1619.3096424291177,-3102.1771800219435,-2989.917381936834,-2183.034000681081,-2227.7064214257675,732.8438455885412,403
228,0.5151374340057373,0.048095119593027785,0.032664823532104495,0.013177405144259713,60,30,"{'max_samples': 60, 'n_estimators': 30}",-1215.1543169763715,-1713.5173087729927,-3047.386590346633,-2985.4024445636605,-2233.925897114244,-2239.0773115547804,712.0425895636967,455
229,0.5094727516174317,0.049742420418783,0.021411705017089843,0.003934547878932963,60,31,"{'max_samples': 60, 'n_estimators': 31}",-1239.3034968487127,-1694.2702793298527,-3047.4518166593607,-3090.001899611499,-2163.984132849811,-2247.0023250598474,732.0149362258896,480
230,0.5719089508056641,0.10021830376908825,0.02743687629699707,0.006308742955439656,60,32,"{'max_samples': 60, 'n_estimators': 32}",-1285.1450918625096,-1697.1245335253006,-3082.087259415826,-3166.62245312017,-2181.646477245269,-2282.525163033815,744.118939008261,545
231,0.6156373023986816,0.09255430955937523,0.02707839012145996,0.009209192907051873,60,33,"{'max_samples': 60, 'n_estimators': 33}",-1289.3503734949747,-1716.91269726865,-3027.533077808355,-3159.2520499051543,-2138.269228073893,-2266.263485310205,727.9406590105428,528
232,0.5612070560455322,0.07766112893461441,0.027913331985473633,0.004667890575394933,60,34,"{'max_samples': 60, 'n_estimators': 34}",-1279.5432361870417,-1696.9794449922622,-3049.7714445063893,-3119.9854929823823,-2117.5066216314995,-2252.7572480599147,729.6086169126844,511
233,0.5816911697387696,0.04555360142945263,0.024976682662963868,0.004253831641349125,60,35,"{'max_samples': 60, 'n_estimators': 35}",-1214.8559277786226,-1679.8554153162404,-3059.8851775341086,-3125.0609213399007,-2093.474183963303,-2234.6263251864348,753.8636874454893,443
234,0.5204631805419921,0.010195472668891755,0.022735404968261718,0.002406959643384279,60,36,"{'max_samples': 60, 'n_estimators': 36}",-1193.0399883811956,-1711.278658581107,-3074.1144791168513,-3147.1267823541616,-2119.8163015084015,-2249.0752419883434,762.6702836264982,490
235,0.643956470489502,0.08801502715269953,0.028542423248291017,0.011543670768102931,60,37,"{'max_samples': 60, 'n_estimators': 37}",-1176.7498837956557,-1681.651423567912,-3022.777417199818,-3195.042259136662,-2160.2907911974025,-2247.3023549794902,771.1273669185748,483
236,0.7094333648681641,0.07540172821474003,0.02563004493713379,0.001085234225762554,60,38,"{'max_samples': 60, 'n_estimators': 38}",-1153.083353834299,-1684.3495866945002,-3061.380543408865,-3183.019998289593,-2153.368808356453,-2247.0404581167413,782.4761996248227,482
237,0.5742617130279541,0.07168338255046972,0.03050403594970703,0.00435304391630855,60,39,"{'max_samples': 60, 'n_estimators': 39}",-1163.0273939882024,-1666.2416736994928,-3094.233359688532,-3202.9627989354312,-2105.475164039142,-2246.38807807016,795.4839394758969,478
238,0.5919942378997802,0.03485638573263891,0.033762025833129886,0.005308002752727952,60,40,"{'max_samples': 60, 'n_estimators': 40}",-1154.1017318958507,-1673.7964485883397,-3098.9063533551057,-3236.288799612464,-2106.523130864488,-2253.9232928632496,805.8436313011623,514
239,0.630353307723999,0.06823506150766151,0.03498754501342773,0.00922388060026759,60,41,"{'max_samples': 60, 'n_estimators': 41}",-1130.8937787923398,-1672.8758813917423,-3044.924253972607,-3258.9414462700984,-2139.2769528643666,-2249.382462658231,805.9275501663543,494
240,0.6742720603942871,0.07585461977639725,0.03174428939819336,0.006131487772389496,60,42,"{'max_samples': 60, 'n_estimators': 42}",-1137.9934680517497,-1674.581014470879,-3070.401279076876,-3219.906644637273,-2140.1194832179367,-2248.6003778909426,799.1879162354118,488
241,0.7506640434265137,0.09371329921268744,0.033441162109375,0.001934078580104507,60,43,"{'max_samples': 60, 'n_estimators': 43}",-1122.158543365883,-1649.258318224629,-3039.7491512935476,-3235.4911233106145,-2129.5438549493,-2235.2401982287947,805.1377298023751,447
242,0.7166209697723389,0.10886758869943618,0.030222272872924803,0.0051094971202937075,60,44,"{'max_samples': 60, 'n_estimators': 44}",-1123.5640739223693,-1651.425039928345,-3034.4107348562047,-3229.871897680186,-2102.146777476185,-2228.283704772658,802.7579464848473,409
243,0.6687895774841308,0.034765416429225954,0.029697132110595704,0.0023579831040231336,60,45,"{'max_samples': 60, 'n_estimators': 45}",-1107.7312572950177,-1622.411640021735,-3032.664556297886,-3240.840895439125,-2071.7990160013624,-2215.0894730110253,814.694591135285,330
244,0.6447227478027344,0.016689105268698445,0.028215599060058594,0.004204021916639861,60,46,"{'max_samples': 60, 'n_estimators': 46}",-1140.306392682729,-1630.4889238221353,-3047.443179041853,-3244.5324877144653,-2040.5066040978788,-2220.655517471812,809.9143606826761,363
245,0.6891644954681396,0.04855218416028255,0.031694793701171876,0.0014602136312892413,60,47,"{'max_samples': 60, 'n_estimators': 47}",-1173.3695546600218,-1633.1401559150786,-3012.381174901795,-3272.1010834670974,-2056.783448770427,-2229.555083542884,800.1009344290316,423
246,0.8852906703948975,0.12924753555528934,0.03868136405944824,0.008345433342294668,60,48,"{'max_samples': 60, 'n_estimators': 48}",-1173.6605493593097,-1620.8287055481474,-2995.5551659869425,-3292.932402380189,-2032.1755641084492,-2223.0304774766073,805.1998933653465,379
247,0.7446882724761963,0.07930677933473611,0.02786417007446289,0.004780057448032496,60,49,"{'max_samples': 60, 'n_estimators': 49}",-1204.8158807708483,-1634.9628429688346,-2972.9885844532905,-3302.710794019024,-2037.3482763889056,-2230.5652757201806,793.0857796893523,428
248,0.7234252452850342,0.02505829488221952,0.034019994735717776,0.0140015421075841,60,50,"{'max_samples': 60, 'n_estimators': 50}",-1214.1499560807042,-1640.2933623905385,-2934.821608576858,-3314.8102560786488,-2067.748045670055,-2234.3646457593613,784.7958292196319,441
249,0.6958939075469971,0.010126368512841285,0.03178844451904297,0.0012268220439550024,60,51,"{'max_samples': 60, 'n_estimators': 51}",-1183.1116698732656,-1678.8563597012912,-2945.0190761939543,-3331.051257827626,-2117.3962006033566,-2251.0869128398986,791.6763184351646,501
250,0.7106320858001709,0.011875665131779255,0.033134174346923825,0.00480994739070144,60,52,"{'max_samples': 60, 'n_estimators': 52}",-1167.3596845278225,-1658.7417572012394,-2928.612960082155,-3346.9108063365798,-2078.0614023038083,-2235.937322090321,801.7480047796041,448
251,0.7264040470123291,0.00472524047391694,0.03171391487121582,0.004747924824934996,60,53,"{'max_samples': 60, 'n_estimators': 53}",-1184.602697530669,-1645.2189959802854,-2912.8371891183147,-3365.569269913525,-2097.4598433476103,-2241.1375991780806,800.943843079598,465
252,0.7426677227020264,0.00841093772081433,0.031801462173461914,0.001022600349127048,60,54,"{'max_samples': 60, 'n_estimators': 54}",-1175.2046238094174,-1627.0415807804475,-2904.4514900768418,-3328.2233304656656,-2112.415797117504,-2229.4673644499753,793.845836828677,421
253,0.751280403137207,0.012925986500829567,0.03395624160766601,0.002765591038577102,60,55,"{'max_samples': 60, 'n_estimators': 55}",-1187.0838848105088,-1627.35078339917,-2922.0044285922627,-3292.0699415544195,-2101.9881821901463,-2226.0994441093017,784.096135094919,395
254,0.7886937141418457,0.004849283670388426,0.032188129425048825,0.004720433043817445,60,56,"{'max_samples': 60, 'n_estimators': 56}",-1162.4807852217152,-1665.2993860368006,-2931.203771638814,-3292.3998542873865,-2103.5814943113633,-2230.993058299216,786.7453139152769,433
255,0.8394402503967285,0.03199828957165964,0.0388695240020752,0.005186024597482107,60,57,"{'max_samples': 60, 'n_estimators': 57}",-1186.0098956482357,-1635.2823029605768,-2912.4072566963705,-3269.902934857261,-2076.194526991138,-2215.959383430716,776.3185794546135,339
256,0.8708794116973877,0.04542426010405081,0.03979682922363281,0.005652181272605267,60,58,"{'max_samples': 60, 'n_estimators': 58}",-1178.2232640191646,-1618.7453136786994,-2868.9734846050405,-3278.0789175772748,-2097.18657611965,-2208.2415111999658,774.8413220507831,298
257,0.8439184665679932,0.034025006390438726,0.033779573440551755,0.004625059814582718,60,59,"{'max_samples': 60, 'n_estimators': 59}",-1182.8135257578733,-1646.5650959172194,-2870.7097053110083,-3241.254227935363,-2094.723968188788,-2207.21330462205,759.7161675897066,294
258,0.9655316829681396,0.08386793483564933,0.04239940643310547,0.004084697348268806,60,60,"{'max_samples': 60, 'n_estimators': 60}",-1168.6174085751954,-1633.1109935196969,-2882.5255093753085,-3255.4306391450127,-2126.902093401613,-2213.3173288033654,770.6289182574485,322
259,0.9590470790863037,0.09565880493949792,0.037916135787963864,0.005301214805051724,60,61,"{'max_samples': 60, 'n_estimators': 61}",-1187.0570642204216,-1625.0764164481075,-2861.5896833196093,-3240.447689519033,-2132.4284207268583,-2209.3198548468054,759.0723867489812,303
260,1.086710023880005,0.10393279055403887,0.06863632202148437,0.0382118746888154,60,62,"{'max_samples': 60, 'n_estimators': 62}",-1197.5815953065803,-1654.637024031647,-2868.118760499612,-3227.940000232361,-2128.7828903637424,-2215.412054086789,749.5586668811823,332
261,1.3593553066253663,0.08986884490810891,0.04798417091369629,0.01181855454181115,60,63,"{'max_samples': 60, 'n_estimators': 63}",-1174.9725339981433,-1646.8091769047896,-2833.094833795633,-3237.4451665447873,-2113.3831912061332,-2201.1409804898967,753.8300733406763,260
262,1.1625223636627198,0.11790611584873724,0.04418725967407226,0.005362797486835661,60,64,"{'max_samples': 60, 'n_estimators': 64}",-1169.350357835971,-1658.6041840739229,-2816.574898844708,-3261.8689728380614,-2090.7979048297725,-2199.4392636844873,758.2878030431606,255
263,1.0192412853240966,0.08499029757310851,0.038781929016113284,0.005134249277127151,60,65,"{'max_samples': 60, 'n_estimators': 65}",-1160.9154133743289,-1674.5642030696,-2822.349132317392,-3307.7480043811897,-2113.7817088299785,-2215.8716923944976,771.5410137122454,337
264,0.9860250949859619,0.05676887819437601,0.07361359596252441,0.04379039801665825,60,66,"{'max_samples': 60, 'n_estimators': 66}",-1154.5190435838438,-1670.1161781827936,-2832.2689050026047,-3283.4021058604653,-2119.9216447517756,-2212.0455754762966,768.507442983478,317
265,1.2668484687805175,0.17913826597370916,0.038633537292480466,0.002855349583615347,60,67,"{'max_samples': 60, 'n_estimators': 67}",-1151.7326324433925,-1696.9580830018724,-2844.7437199143574,-3301.980788395501,-2111.462611963318,-2221.3755671436884,772.9846132012939,373
266,1.0859366416931153,0.10573109742518814,0.04603447914123535,0.006370827197106892,60,68,"{'max_samples': 60, 'n_estimators': 68}",-1148.890135114555,-1655.0225594409908,-2851.402691651984,-3286.172318972315,-2127.1967421611625,-2213.7368894682013,775.9233126619581,323
267,1.0868166446685792,0.037178367680547476,0.05041661262512207,0.0013696591678897592,60,69,"{'max_samples': 60, 'n_estimators': 69}",-1164.45386964408,-1656.8403310292238,-2807.922388663499,-3281.680529403472,-2128.9543130454963,-2207.9702863571542,763.1134220720056,297
268,1.287998104095459,0.1252108538416938,0.07900819778442383,0.02715364381340916,60,70,"{'max_samples': 60, 'n_estimators': 70}",-1164.1577024588235,-1640.1194729290557,-2804.342804304703,-3276.292049896395,-2099.560868412994,-2196.8945796003945,764.2133305207832,242
269,1.3545916557312012,0.08400629159796026,0.052631568908691403,0.008656362756714222,60,71,"{'max_samples': 60, 'n_estimators': 71}",-1157.5497550736522,-1653.6633036738913,-2810.8772773858186,-3244.1129040278147,-2106.6299320389435,-2194.5666344400242,755.9232058308233,234
270,1.2378060817718506,0.02643831144807754,0.05189180374145508,0.008801929330349643,60,72,"{'max_samples': 60, 'n_estimators': 72}",-1146.3859474911903,-1672.5191226272902,-2814.2560304260815,-3265.296070754778,-2110.076887201372,-2201.7068117001427,762.7026205675176,266
271,1.3886027812957764,0.1335340552817796,0.06859750747680664,0.014427161020817947,60,73,"{'max_samples': 60, 'n_estimators': 73}",-1144.2262412852037,-1680.367146277172,-2772.5352952605926,-3266.330910967346,-2098.756008254025,-2192.443120408868,756.240652435634,229
272,1.5630367279052735,0.23478974466917718,0.0803718090057373,0.015839824856301633,60,74,"{'max_samples': 60, 'n_estimators': 74}",-1162.448171176582,-1690.1941172521827,-2827.002152573511,-3267.8540685641774,-2094.5215083985945,-2208.4040035930093,759.029962843172,299
273,1.5977519512176515,0.2221926668627463,0.05955801010131836,0.006582718354184678,60,75,"{'max_samples': 60, 'n_estimators': 75}",-1155.33627908056,-1685.4123967348155,-2824.064858239613,-3258.001817175421,-2092.7556117796858,-2203.1141926020186,758.4721948103984,273
274,1.4447605609893799,0.18282865656051647,0.07526378631591797,0.03190673379132424,60,76,"{'max_samples': 60, 'n_estimators': 76}",-1148.0455382643686,-1702.6741508263062,-2788.2682512778556,-3270.582983365703,-2084.3657589003424,-2198.787336526915,756.2423651854942,250
275,1.3511905193328857,0.1548578665476486,0.059219646453857425,0.006620448795671998,60,77,"{'max_samples': 60, 'n_estimators': 77}",-1150.4689427625278,-1706.223492933045,-2794.511961504444,-3280.4507368857667,-2085.7736772465296,-2203.4857622664626,758.832767658724,277
276,1.3360930919647216,0.08610750688414755,0.05365705490112305,0.010219726404731374,60,78,"{'max_samples': 60, 'n_estimators': 78}",-1147.4108652944046,-1739.8626708457898,-2801.2587585073775,-3273.6952215587594,-2063.5069639686885,-2205.146896035004,755.3147248468626,287
277,1.5109079360961915,0.15915068737541951,0.08015446662902832,0.03921881496194988,60,79,"{'max_samples': 60, 'n_estimators': 79}",-1148.2935841031485,-1754.1108679861372,-2795.5860003664175,-3268.310792555941,-2081.5156689649643,-2209.5633827953216,750.2660037425417,304
278,1.5656276226043702,0.23317146677566358,0.06326727867126465,0.005265269908992119,60,80,"{'max_samples': 60, 'n_estimators': 80}",-1152.6192763389447,-1742.4280239106888,-2783.916237400565,-3279.748016254747,-2092.9522222398314,-2210.3327552289556,751.5474492106816,307
279,1.6306869506835937,0.25092393431859566,0.06643857955932617,0.005769476109838915,60,81,"{'max_samples': 60, 'n_estimators': 81}",-1163.500760371587,-1743.4137141357962,-2823.5101590342874,-3294.4855567583845,-2095.374899435398,-2224.057017947091,758.619532264605,383
280,1.559068202972412,0.20077220045687466,0.06319828033447265,0.005091807052600813,60,82,"{'max_samples': 60, 'n_estimators': 82}",-1163.2397896752348,-1739.1255649303578,-2826.220308268499,-3292.9616814883966,-2108.191033197506,-2225.9476755119986,758.8223200942646,393
281,1.5166386127471925,0.17132658479329022,0.06459746360778809,0.019785342406242867,60,83,"{'max_samples': 60, 'n_estimators': 83}",-1157.475646004517,-1703.567859636824,-2823.945297803407,-3295.655090167199,-2102.6105719951097,-2216.6508931214116,765.6589514134807,344
282,1.5115716457366943,0.2837696035517798,0.06595244407653808,0.01390061333227097,60,84,"{'max_samples': 60, 'n_estimators': 84}",-1161.2555897170846,-1700.9845316013805,-2824.011413562705,-3308.5337077328295,-2100.4271580496547,-2219.042480132731,768.6800743661248,355
283,1.4712854862213134,0.2774527782830692,0.0589052677154541,0.00695875017195037,60,85,"{'max_samples': 60, 'n_estimators': 85}",-1163.181409428746,-1719.2933816444893,-2823.1815535593823,-3316.7482360833214,-2120.7003958301225,-2228.6209953092125,767.2999588864706,414
284,1.62130708694458,0.12358565775318116,0.06895561218261718,0.006012861721611544,60,86,"{'max_samples': 60, 'n_estimators': 86}",-1162.4510250258782,-1705.3006066689734,-2837.0265789166697,-3310.150241921207,-2093.415052170373,-2221.6687009406205,770.517290554534,374
