,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
31,0.08977198600769043,0.0054956716701525105,0.0010170936584472656,0.0020341873168945312,0.3,2,62,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 62}",-699.208113948479,-1041.8415172222944,-2110.5156738225974,-1532.5838640675677,-1271.5621035891375,-1331.1422545300152,476.3585031839663,12
32,0.09572386741638184,0.005268215415320873,0.0007297515869140625,0.001459503173828125,0.3,2,64,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 64}",-702.514144749755,-1057.2276765509348,-2103.283711722916,-1536.0393690121587,-1274.3480825977263,-1334.6825969266981,471.49775433579555,16
33,0.1025390625,0.004800682344526588,0.000713348388671875,0.00142669677734375,0.3,2,66,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 66}",-702.1708111208768,-1057.1305678334068,-2102.1251640367063,-1538.446371136271,-1274.5529356888462,-1334.8851699632216,471.42537659973397,17
34,0.10689220428466797,0.008823344286014709,0.001562213897705078,0.0018280406983924565,0.3,2,68,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 68}",-708.594399068146,-1057.2563602433452,-2108.7058521929957,-1538.3093381288622,-1274.4704118658788,-1337.4672722998457,471.8292769358078,19
35,0.10322723388671876,0.0076878967760532135,0.0009153366088867187,0.0018306732177734374,0.3,2,70,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 70}",-709.3245813327821,-1064.9988580848765,-2119.30332088203,-1534.040070233759,-1271.359190285518,-1339.8052041637932,473.93115482967477,27
36,0.11155447959899903,0.006820948074276227,0.003137493133544922,0.003331409947572466,0.3,2,72,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 72}",-709.0944644305126,-1064.7236543111392,-2109.2854366676243,-1528.7945147954485,-1273.4435437005009,-1337.0683227810453,470.2444261046265,18
37,0.11546263694763184,0.007259724186285365,0.00041222572326660156,0.0008244514465332031,0.3,2,74,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 74}",-717.0267909644903,-1064.7978570858256,-2105.2992290100983,-1531.7190054251873,-1269.3759983861323,-1337.6437761743468,467.16826010669894,20
38,0.1184351921081543,0.0072300934013846165,0.0021085262298583983,0.0020614754284101968,0.3,2,76,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 76}",-716.303003835282,-1069.167228346257,-2107.82555634812,-1533.8639461845582,-1277.7107063552435,-1340.9740882138922,467.62439194327965,29
39,0.11746726036071778,0.005126779686741688,0.0024228572845458986,0.002455959883401461,0.3,2,78,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 78}",-718.9306775728871,-1063.3104504399655,-2103.6389729841285,-1534.783684454294,-1280.7397203292262,-1340.2807011561003,466.2361551116806,28
40,0.11335296630859375,0.0036409794454438124,0.0006031513214111329,0.0012063026428222657,0.3,2,80,"{'learning_rate': 0.3, 'max_depth': 2, 'n_estimators': 80}",-717.6610308058631,-1066.8789521563558,-2102.687390760591,-1527.7567398221254,-1278.3680664524275,-1338.6704359994724,465.3246619850097,22
