,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
200,0.519534683227539,0.015767953220626067,0.004891538619995117,0.003408227649170275,0.01,4,55,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 55}",-1883.697418620523,-2132.2439972696493,-4493.078141890495,-4191.651066594604,-2089.9677042964554,-2958.1276657343456,1137.351208124866,956
201,0.5259084224700927,0.008259952529401498,0.0037561893463134766,0.0031517071300862097,0.01,4,56,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 56}",-1865.0316445128906,-2111.900211685826,-4460.467374641945,-4178.309311439379,-2091.462612931161,-2941.4342310422408,1131.948993993358,950
202,0.5447592258453369,0.008886554558104288,0.004960489273071289,0.0033004146116956037,0.01,4,57,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 57}",-1847.7489512416348,-2088.300896136486,-4444.137769111842,-4143.395889393422,-2087.263084886302,-2922.1693181539367,1127.3478959430001,945
203,0.5515493392944336,0.008277706659158503,0.004903841018676758,0.004145715580599022,0.01,4,58,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 58}",-1828.8229373841837,-2075.055887686387,-4420.4614780327365,-4110.884098612415,-2094.1251368869407,-2905.8699077205324,1118.5042253190904,940
204,0.5674765110015869,0.006356696509826738,0.005761003494262696,0.0025654206778504486,0.01,4,59,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 59}",-1813.9078227935383,-2059.691368447282,-4408.329853285253,-4086.4038089541427,-2101.0861994803945,-2893.8838105921222,1114.1278184894047,936
205,0.582077932357788,0.019438428417475413,0.0034089088439941406,0.0031913274612715764,0.01,4,60,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 60}",-1797.537027041743,-2036.4076161436242,-4392.295927811866,-4065.277451097207,-2094.1954600611925,-2877.1426964311263,1112.901052326933,930
206,0.624199104309082,0.009207088594863862,0.005907869338989258,0.0014202117119429712,0.01,4,61,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 61}",-1785.2390460657393,-2019.2981886918042,-4377.543267481933,-4031.7656928837337,-2103.29330487899,-2863.42790000044,1105.478115684476,926
207,0.6419342517852783,0.013512563631826935,0.005856561660766602,0.0031604294479859706,0.01,4,62,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 62}",-1769.7383998187593,-1994.9573315501232,-4352.285666133297,-4017.8961671985744,-2111.4321159345222,-2849.261936127055,1101.3070929948885,919
208,0.7054315090179444,0.06300892700030722,0.006280755996704102,0.0028102558203007334,0.01,4,63,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 63}",-1749.4100976599752,-1979.0788199683243,-4334.499973920529,-3981.241890609759,-2116.2279101626514,-2832.091738464248,1094.538091915406,853
209,0.7823850154876709,0.024966488151222696,0.004827308654785156,0.0026457703363075816,0.01,4,64,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 64}",-1736.051528422599,-1959.3925099100907,-4313.72832830481,-3952.589270576489,-2115.5345900942093,-2815.4592454616395,1088.6450970939932,845
210,0.683678388595581,0.03383781986443445,0.0038794994354248045,0.002522768741912059,0.01,4,65,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 65}",-1724.1713406204788,-1949.7263202810536,-4294.645638653383,-3935.2475883426196,-2124.568535805818,-2805.671884740671,1082.5130131494388,839
211,0.6825361728668213,0.0075413223259739245,0.004646396636962891,0.003721020661452969,0.01,4,66,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 66}",-1713.332791319263,-1931.010388048421,-4269.599787900866,-3915.8549632641857,-2122.155550395279,-2790.390696185603,1077.0195734528013,834
212,0.699017858505249,0.012463164421089152,0.002672147750854492,0.002257246572030954,0.01,4,67,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 67}",-1699.3273569044661,-1911.6712156935687,-4252.819653012122,-3893.527273608851,-2128.567874162765,-2777.182674676355,1072.8758629517772,827
213,0.7177488803863525,0.014320973286793324,0.006679534912109375,0.004154188122267097,0.01,4,68,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 68}",-1694.8547136272039,-1901.9503376462544,-4242.120707455887,-3871.5170087998195,-2137.834413062743,-2769.6554361183817,1066.7295286813992,825
214,0.7342517852783204,0.009314391872824833,0.00654749870300293,0.0034712540276809114,0.01,4,69,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 69}",-1684.7492667442862,-1884.1728469664438,-4219.461028800921,-3840.3018697831017,-2148.1771950778007,-2755.3724414745107,1057.7841026349995,814
215,0.7342648029327392,0.007599278659560471,0.004231882095336914,0.004800164644711307,0.01,4,70,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 70}",-1678.0706482927503,-1870.863455140479,-4209.172089001613,-3824.470862875621,-2149.2137261253974,-2746.3581562871723,1055.1267461112964,772
216,0.7316633224487304,0.010140614435274623,0.004671430587768555,0.0037998445581824934,0.01,4,71,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 71}",-1670.7231443720157,-1860.2107510238318,-4198.564982822724,-3805.8686310291223,-2159.2539719129463,-2738.924296232128,1050.5360562846167,766
217,0.7438241481781006,0.008916083041870408,0.007021903991699219,0.00153174864281363,0.01,4,72,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 72}",-1665.6912256629064,-1846.4085705144576,-4181.50984385428,-3785.48493306264,-2159.040866393286,-2727.6270878975142,1045.0246342368252,759
218,0.7536001682281495,0.009552578438565815,0.008072805404663087,0.002411925910974224,0.01,4,73,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 73}",-1658.6459677803934,-1836.7648537800592,-4161.976273148577,-3756.124032741983,-2165.2159441438757,-2715.745414318978,1036.0617867590265,752
219,0.7628460884094238,0.00932710956242062,0.005765581130981445,0.005000516870555637,0.01,4,74,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 74}",-1650.4718426812767,-1828.7763268479132,-4140.017721060671,-3746.4231763513367,-2165.8325603481962,-2706.3043254578783,1030.9537985405752,738
220,0.7705981254577636,0.0077350936726864996,0.003904294967651367,0.002532267006498706,0.01,4,75,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 75}",-1645.566529221533,-1815.94302079791,-4126.967139327845,-3732.0634065089544,-2175.0950794508003,-2699.1270350614086,1026.6740616016411,729
221,0.7920276165008545,0.013049950694689444,0.004725599288940429,0.004208514485338784,0.01,4,76,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 76}",-1640.713881470662,-1803.975725351704,-4109.430368750003,-3705.122861351577,-2176.61211354712,-2687.1709900942133,1019.2962743622784,714
222,0.7856502056121826,0.01063620844898244,0.007413816452026367,0.00277914895579845,0.01,4,77,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 77}",-1636.5215522451203,-1785.679557722596,-4092.2744352605646,-3698.2590191480003,-2188.224932319495,-2680.1918993391555,1016.0580070090843,706
223,0.7944283485412598,0.007940679766252696,0.008934545516967773,0.0030222729431536284,0.01,4,78,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 78}",-1628.2310612680378,-1776.850871771168,-4073.4314194928133,-3682.2646607300085,-2198.9365857446714,-2671.94291980134,1009.8692237223797,695
224,0.8209649085998535,0.012535573031106095,0.0013163566589355468,0.0026327133178710937,0.01,4,79,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 79}",-1614.1136289669482,-1766.4478326541353,-4052.802937422468,-3656.2625432021873,-2200.5185978350696,-2658.0291080161614,1003.5792535939465,685
225,0.07092347145080566,0.00324216532667653,0.0025667667388916014,0.002756526227222018,0.01,5,5,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 5}",-3700.9047993025342,-4388.897372181205,-6465.720415558133,-6678.957283878146,-3077.590922685,-4862.414158721003,1458.035390641426,1196
226,0.08616881370544434,0.003400006208353553,0.0033292293548583983,0.0028536566173825695,0.01,5,6,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 6}",-3629.909881150016,-4321.334136107899,-6409.07005125707,-6608.062203528422,-3028.2278410395857,-4799.320822616598,1455.7198586283064,1192
227,0.09863100051879883,0.005599208703431476,0.008395910263061523,0.0015027243237717674,0.01,5,7,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 7}",-3567.686904277879,-4241.474835516968,-6357.200924910119,-6536.667405653215,-2978.5714248265394,-4736.320299036945,1453.8748815859592,1189
228,0.11077375411987304,0.004574204085219326,0.0053807258605957035,0.0030689624118054406,0.01,5,8,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 8}",-3513.874411924267,-4176.399348836333,-6270.751326855133,-6451.071087145193,-2925.175072135799,-4667.454249379345,1439.393527204488,1184
229,0.12064971923828124,0.008025965759611339,0.004408979415893554,0.004594758338562127,0.01,5,9,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 9}",-3463.8875090583033,-4108.7545668693,-6198.25974771206,-6376.370893276087,-2879.7565775821895,-4605.405858899589,1428.3621918197182,1180
230,0.13117341995239257,0.006014171053522098,0.006381988525390625,0.0013584383229441996,0.01,5,10,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 10}",-3413.5580672911647,-4044.2681147517674,-6111.922893201803,-6296.946292296563,-2835.2158716604126,-4540.382247840343,1412.7074417355252,1175
231,0.1457677364349365,0.008971795357730565,0.007282114028930664,0.0018985465834514888,0.01,5,11,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 11}",-3339.6869450248305,-3972.05755924038,-6035.9272514913655,-6232.192545603408,-2789.650067750049,-4473.902873822006,1407.5869233544713,1171
232,0.1542050838470459,0.0041771525031543705,0.009728813171386718,0.003130780658641552,0.01,5,12,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 12}",-3280.049533128814,-3914.5546415303825,-5966.415886259164,-6173.500852531968,-2756.2534106226744,-4418.1548648146,1399.2258646457897,1167
233,0.1641911029815674,0.001783047895440416,0.0074059486389160155,0.004126948112386139,0.01,5,13,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 13}",-3216.7359017327362,-3855.266034872864,-5890.1074064670065,-6104.056840563636,-2716.138292604652,-4356.460895248179,1389.0277750362193,1163
234,0.1901270866394043,0.01577746850463502,0.002618408203125,0.0015687194229530804,0.01,5,14,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 14}",-3163.5862823330363,-3802.7745851450113,-5820.314828664543,-6043.449167263767,-2680.2521720479026,-4302.075407090852,1379.3623829546723,1158
235,0.23177943229675294,0.033868411195374176,0.008661460876464844,0.0036464473606689363,0.01,5,15,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 15}",-3113.358877703357,-3753.335737126542,-5748.79396342822,-5972.490303900717,-2640.1200978413826,-4245.6197960000445,1367.0114843110205,1154
236,0.250885009765625,0.014370497999065096,0.005697059631347656,0.0018214762855179882,0.01,5,16,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 16}",-3070.398918842872,-3694.928971757313,-5682.28518364024,-5906.986408327361,-2600.36663910135,-4190.993224333827,1356.5020154231697,1150
237,0.3056610107421875,0.06466410705701829,0.010121965408325195,0.006987047332925236,0.01,5,17,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 17}",-3018.939825527268,-3639.3006054677876,-5628.352866014177,-5840.3720443882285,-2561.825544340981,-4137.758177147688,1349.4105843092761,1146
238,0.2857347011566162,0.04145098966267823,0.006398344039916992,0.004687858659459991,0.01,5,18,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 18}",-2977.023575814032,-3590.628980770171,-5577.087625452121,-5782.898801803284,-2523.9643081878858,-4090.3206584054983,1342.973653388675,1141
239,0.30749945640563964,0.06273788829637261,0.006778907775878906,0.001539711535764553,0.01,5,19,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 19}",-2936.0172631731243,-3536.689598763637,-5514.80586198114,-5725.422734003001,-2489.9520766441665,-4040.577506913014,1333.4502812749422,1136
240,0.3137683868408203,0.04899644314602913,0.00776982307434082,0.002222934088924191,0.01,5,20,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 20}",-2888.3350212546234,-3481.066770860119,-5469.448712081135,-5662.3915772285745,-2455.1286701375216,-3991.2741503123952,1327.7170420175473,1132
241,0.28271164894104006,0.016824259244974094,0.008172893524169922,0.004349697759017304,0.01,5,21,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 21}",-2847.173242870745,-3430.249211400751,-5419.820619767508,-5591.380894346161,-2422.779931004996,-3942.2807798780327,1317.0402302475625,1127
242,0.2861618995666504,0.008588785731258786,0.0068397045135498045,0.005204079437659582,0.01,5,22,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 22}",-2804.9320442898884,-3382.058047242638,-5375.593906564403,-5528.504227274256,-2390.350315775463,-3896.28770822933,1309.6422681723159,1121
243,0.2992201328277588,0.007202574938093441,0.004042863845825195,0.002408350611264786,0.01,5,23,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 23}",-2764.6820896024706,-3335.766436986977,-5312.221382071767,-5465.86952191654,-2366.5502453056893,-3849.0179351766883,1295.53812436774,1117
244,0.3196263313293457,0.009712340386424333,0.0035938262939453126,0.002050898439184379,0.01,5,24,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 24}",-2726.584645094925,-3289.2189052256135,-5273.154492077998,-5400.040324751957,-2338.1146437921057,-3805.4226021885197,1286.8871606251614,1113
245,0.31828579902648924,0.007506673249957919,0.00604248046875,0.004933761176494934,0.01,5,25,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 25}",-2682.483540823972,-3244.427185850329,-5223.038948881682,-5345.365602995599,-2314.94144803573,-3762.051345317462,1278.1938261553987,1108
246,0.325297212600708,0.0071320421159867965,0.008666276931762695,0.0027649945546272103,0.01,5,26,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 26}",-2642.0111384356296,-3204.2972850689957,-5185.132279186918,-5293.023999254542,-2303.883754832558,-3725.669691355729,1269.1927250356466,1101
247,0.34122672080993655,0.005654731852133276,0.004212760925292968,0.0025836158918544337,0.01,5,27,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 27}",-2602.462661807159,-3163.1746611224744,-5139.213299095084,-5227.608319144084,-2291.3356900662257,-3684.7589262470055,1255.4573219854383,1096
248,0.35302958488464353,0.005982048867648293,0.0030640125274658202,0.0033461017140911232,0.01,5,28,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 28}",-2569.5265413338707,-3126.2029535981246,-5099.720470928176,-5179.5247783853465,-2279.2955011133026,-3650.854049071764,1245.9332974516237,1092
249,0.37622861862182616,0.00570517595366223,0.006634855270385742,0.0026246303128530557,0.01,5,29,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 29}",-2527.5274249817317,-3088.985290373976,-5064.738756452763,-5124.848723813943,-2270.0005677785603,-3615.2201526801946,1236.9071862725668,1088
250,0.3848894119262695,0.009162964480446404,0.0068569183349609375,0.004175635411575555,0.01,5,30,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 30}",-2495.9372041429247,-3048.300600933427,-5036.420569922851,-5068.851323461006,-2263.073056808668,-3582.516551053776,1227.1919527728694,1082
251,0.4032938480377197,0.017188060269105312,0.006386232376098633,0.0022871620841358685,0.01,5,31,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 31}",-2463.134943847237,-3019.4415797838965,-4997.925214226072,-5002.101017132573,-2254.518633012282,-3547.4242776004116,1212.1131529671802,1076
252,0.40535407066345214,0.012380760950606124,0.005816507339477539,0.0036958545115418637,0.01,5,32,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 32}",-2431.4660680812713,-2980.7216711904557,-4951.356174773243,-4945.7966113254115,-2245.5599268537967,-3510.9800904448357,1198.4318436181143,1072
253,0.4179896354675293,0.004209354587143909,0.006842947006225586,0.0017158446151761626,0.01,5,33,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 33}",-2398.3829969253716,-2951.091754231304,-4911.690169940785,-4897.013761958419,-2237.778792595594,-3479.1914951302947,1187.4690966750693,1068
254,0.43264474868774416,0.006737408402829638,0.005383348464965821,0.0039941971505747225,0.01,5,34,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 34}",-2364.2880854663304,-2917.986023279286,-4881.772792455106,-4844.869578900803,-2231.397902588703,-3448.062876538046,1178.339171352869,1062
255,0.45284743309020997,0.00767220759990417,0.00789937973022461,0.0028914773661753244,0.01,5,35,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 35}",-2329.5418809116877,-2882.2760909602744,-4851.183936784853,-4812.777939726795,-2225.804083600994,-3420.316786396921,1174.0925983171128,1057
256,0.45696029663085935,0.016790019412670318,0.007785701751708984,0.003518151980039306,0.01,5,36,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 36}",-2299.877649604754,-2851.711525934364,-4816.266312052181,-4761.913248324345,-2214.567553797672,-3388.867257942663,1164.1424134553554,1051
257,0.46363115310668945,0.00321325255625413,0.005607175827026367,0.0043716846240649775,0.01,5,37,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 37}",-2270.261766008433,-2823.0508073727424,-4780.843138303452,-4724.919844585775,-2207.7000503438035,-3361.355121322841,1156.3244572439742,1047
258,0.4808891773223877,0.010082299775022103,0.007796001434326172,0.003168977964673447,0.01,5,38,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 38}",-2245.10009743932,-2791.7357282808402,-4755.350024445668,-4677.877986100987,-2191.5451330296305,-3332.321793859289,1149.885778056529,1042
259,0.4887866020202637,0.011516915076055548,0.005055713653564453,0.0044710555150519055,0.01,5,39,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 39}",-2213.6281274165767,-2764.1508752298296,-4726.506315439963,-4626.009669926812,-2186.275583191535,-3303.314114240943,1140.25323526103,1037
260,0.5041639328002929,0.005995509348109609,0.004644966125488282,0.0045152298145657984,0.01,5,40,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 40}",-2187.651603952696,-2732.8164995092125,-4700.207653157378,-4600.242196064939,-2176.8505847187675,-3279.553707480599,1137.5061909689891,1034
261,0.5107640266418457,0.009858786944115544,0.008289480209350586,0.003904824661002703,0.01,5,41,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 41}",-2155.6246404154226,-2705.3954290808274,-4673.976069748116,-4554.396963708412,-2173.9513149207023,-3252.668883574696,1129.7128848023424,1026
262,0.5158627033233643,0.008187716533708927,0.006734037399291992,0.0012719712985561431,0.01,5,42,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 42}",-2131.6936150374986,-2680.1189718507694,-4648.767024365907,-4516.2555834602645,-2173.080901541407,-3229.9832192511694,1121.88032651056,1021
263,0.5383081436157227,0.003189552491456601,0.007159042358398438,0.0015206050735535645,0.01,5,43,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 43}",-2103.1471530644862,-2654.255782258914,-4615.638535167995,-4475.530154044975,-2166.6827653896557,-3203.0508779852053,1113.5196920772726,1017
264,0.5421948432922363,0.010022070274942282,0.008995866775512696,0.00372995538620367,0.01,5,44,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 44}",-2079.299965027642,-2630.847160891349,-4590.616084974599,-4435.897727070429,-2164.592654323734,-3180.2507184575506,1105.5566933534953,1013
265,0.5608442783355713,0.010203901933831756,0.007619333267211914,0.003963759371500419,0.01,5,45,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 45}",-2052.738812639822,-2600.5725428375263,-4574.657391217619,-4411.343918940626,-2157.3406768556197,-3159.3306684982426,1105.57017263699,1007
266,0.5653573989868164,0.002022902031940931,0.008522653579711914,0.006714112279357715,0.01,5,46,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 46}",-2030.4654559112507,-2580.871909339323,-4541.207819533882,-4373.768804688638,-2157.3466482475997,-3136.7321275441386,1094.9716122344082,1002
267,0.5855258941650391,0.0035896763174052605,0.0063113212585449215,0.0030316453314526534,0.01,5,47,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 47}",-2007.3945880344804,-2555.3304116829695,-4524.64229766776,-4336.803952822352,-2158.0830311521704,-3116.4508562719466,1089.5499679737445,997
268,0.5891784191131592,0.008622974732985525,0.008551788330078126,0.002449755401328748,0.01,5,48,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 48}",-1989.2036706249478,-2538.6205746822056,-4505.223543413283,-4300.356389026001,-2155.6786916947312,-3097.8165738882335,1082.2423858575487,993
269,0.6056474685668946,0.0058930881832475095,0.008549785614013672,0.0014092946419576504,0.01,5,49,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 49}",-1968.9825424795356,-2522.2226332442656,-4483.086448752917,-4273.553866204005,-2157.824957760835,-3081.1340896883116,1076.020276176662,988
270,0.6242538928985596,0.013125656796781808,0.006296396255493164,0.004173938872387046,0.01,5,50,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 50}",-1946.030886003069,-2497.3710469108582,-4454.58140110765,-4233.492546032485,-2146.2810354502108,-3055.5513831008548,1069.037320295118,982
271,0.6228361606597901,0.007748400065457411,0.004931497573852539,0.004641135564977712,0.01,5,51,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 51}",-1925.6653996959303,-2478.520925285548,-4436.8654082376415,-4210.001568049202,-2144.6293916192235,-3039.136538577509,1065.7224581728167,976
272,0.6412963390350341,0.0031395689075412324,0.005920886993408203,0.005076639659973127,0.01,5,52,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 52}",-1905.169403095657,-2459.5821731977003,-4415.67953484109,-4167.686757086365,-2147.4387533885956,-3019.1113243218815,1056.7289943143708,971
273,0.6582004070281983,0.008146410983600071,0.006576442718505859,0.0034392154636311532,0.01,5,53,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 53}",-1889.3277898267097,-2437.7358953319367,-4400.297829549542,-4132.990040312148,-2139.459164470537,-2999.962143898175,1052.1183058178779,965
274,0.6697808265686035,0.011832999966934267,0.005657625198364258,0.003412574731775897,0.01,5,54,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 54}",-1869.6103411100662,-2420.1084277195614,-4383.812420049392,-4093.911942197933,-2129.5573555238966,-2979.40009732017,1047.0132554140705,961
275,0.675831937789917,0.015076753082587036,0.00603632926940918,0.0011073819959132954,0.01,5,55,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 55}",-1852.9560720961922,-2400.173240716721,-4369.176578993114,-4075.135338047375,-2133.9511007872084,-2966.278466128122,1044.070629782213,958
276,0.7012181758880616,0.01485281262463537,0.007891082763671875,0.0036702449205657,0.01,5,56,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 56}",-1837.1802062553802,-2383.8477327719093,-4348.266475462683,-4048.8224300735337,-2125.6136636972856,-2948.746101652159,1039.3325860811008,952
277,0.7210678577423095,0.020706512634289485,0.007030630111694336,0.0009540936334974116,0.01,5,57,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 57}",-1818.930300023403,-2365.3254297062294,-4322.547332265311,-4015.2587402136805,-2119.7566642131515,-2928.363693284355,1032.1616859814762,946
278,0.7187238216400147,0.008537717784703698,0.005399847030639648,0.005187969929999263,0.01,5,58,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 58}",-1802.7880350358232,-2347.9185289448483,-4307.248820186937,-3978.6271410414715,-2119.1781007816408,-2911.1521251981444,1025.8181892390664,941
279,0.725558090209961,0.00757817789662132,0.006112909317016602,0.0014252995882449476,0.01,5,59,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 59}",-1789.321842833635,-2335.4823667459,-4279.419023141658,-3951.2482717050434,-2122.675235462811,-2895.6293479778096,1016.3015471597503,938
280,0.751231575012207,0.0037400415131349143,0.004226541519165039,0.004600415825044947,0.01,5,60,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 60}",-1770.4076025736213,-2319.2406760759923,-4250.012128426991,-3929.758540099521,-2127.327117013799,-2879.349212837985,1009.0675778664348,931
281,0.7682640552520752,0.012990608899185397,0.005456161499023437,0.0020798074074585807,0.01,5,61,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 61}",-1756.0534220615089,-2304.4774557260907,-4237.589469317602,-3902.7798670111238,-2124.128051182829,-2865.0056530598313,1005.3684084354708,927
282,0.7747339725494384,0.01189196732869154,0.006561994552612305,0.004123376903300475,0.01,5,62,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 62}",-1743.6535360572743,-2287.998428507172,-4214.140608702871,-3874.9665168563456,-2127.6062254600315,-2849.673063116739,997.3100276928258,921
283,0.7949540615081787,0.011726148804308185,0.007463788986206055,0.004008515373593861,0.01,5,63,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 63}",-1727.0289514198423,-2275.846398975651,-4200.23962106211,-3844.5801252116084,-2125.517784237584,-2834.642576181359,992.6477947282842,854
284,0.7887157917022705,0.011996247021226737,0.0027588367462158202,0.0021565142362427524,0.01,5,64,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 64}",-1712.8421752944705,-2262.261053263496,-4179.47401543892,-3822.045301083138,-2124.1173720209363,-2820.147983420192,987.257624738085,847
285,0.8115671157836915,0.00786820189989268,0.009046077728271484,0.0022283403501317787,0.01,5,65,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 65}",-1702.5397095672597,-2250.958290966768,-4160.776343018871,-3785.1865728477665,-2131.8308918362927,-2806.2583616473917,977.1821578422235,840
286,0.8190574645996094,0.012277779204549496,0.002442789077758789,0.0028471670099900633,0.01,5,66,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 66}",-1689.5255594743662,-2236.578434997876,-4146.098495458677,-3756.747895951401,-2129.3044809719704,-2791.650973370858,972.3609398643813,835
287,0.8326505184173584,0.009641300696075909,0.006389713287353516,0.004338542829615699,0.01,5,67,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 67}",-1673.0683417537118,-2221.997098478473,-4127.090397102436,-3736.8384072787385,-2131.215341091788,-2778.04191714103,968.2726447582689,829
288,0.8409221172332764,0.012348387098310923,0.006577301025390625,0.004733282145587197,0.01,5,68,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 68}",-1658.0528891168724,-2212.8093701682833,-4103.713839903764,-3715.238863067511,-2128.7926163286643,-2763.721515717019,962.3000262317138,823
289,0.8500812530517579,0.01686822442898447,0.005530309677124023,0.002914070309732311,0.01,5,69,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 69}",-1648.660462394444,-2205.920397594012,-4089.9128340525494,-3691.2387154242556,-2134.1058202027225,-2753.967645933597,955.9827449025014,781
290,0.8669511318206787,0.011102964322639719,0.004238653182983399,0.003115202552420941,0.01,5,70,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 70}",-1636.947413210725,-2193.350712319319,-4071.663250350875,-3656.5838205067835,-2143.205599068141,-2740.3501590911683,947.1183990632687,767
291,0.8808582305908204,0.008090154026304266,0.005629110336303711,0.0036476907569081155,0.01,5,71,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 71}",-1628.9586138315622,-2181.5064610070017,-4051.702636097976,-3635.685616150285,-2145.0468166465475,-2728.5800287466745,940.4745328892407,760
